Fecha,Precio,RetornoLog,Volatilidad_7d,Volatilidad_14d,Volatilidad_21d,Volatilidad_28d
2021-11-25,58960.36,0.0313908838384089,0.5298564026502812,0.5866634956789208,0.5899199738149269,0.5456583632996984
2021-11-26,53726.53,-0.09295843321180253,0.8605751020661173,0.7341043894044144,0.7016594473098959,0.6279689658321329
2021-11-27,54721.03,0.0183411757514558,0.8360534158826605,0.746764305492259,0.7064735016429303,0.6336915553615234
2021-11-28,57274.88,0.04561403694585218,0.9308480497806735,0.7900397593095444,0.7245406648595996,0.6584892825381847
2021-11-29,57776.25,0.008715658399547181,0.8749327823319376,0.7870135832645617,0.6607801902073043,0.6595202902516294
2021-11-30,56950.56,-0.014394268550105557,0.8671579965565938,0.7386429395334001,0.6614094477919694,0.6443116052146477
2021-12-01,57184.07,0.004091840063051094,0.866542916338817,0.7384365327118834,0.6547648898732714,0.6449007099435015
2021-12-02,56480.34,-0.012382750098007033,0.8271863102146587,0.6766062070411315,0.6549906762524972,0.6411659824968423
2021-12-03,53601.05,-0.05232395555977342,0.5840462312773816,0.7145322709670396,0.6822829521121019,0.6654052132971858
2021-12-04,49152.47,-0.08664155778315352,0.8229576719048776,0.7974966993938232,0.7528835847682527,0.7259584734092944
2021-12-05,49396.33,0.004949030282182365,0.679670488516829,0.8026992394028253,0.7454017190982057,0.7145614206513462
2021-12-06,50441.92,0.020946445463868552,0.717064148062505,0.8022675703419283,0.7551301090594812,0.6692222378077898
2021-12-07,50588.95,0.0029105975984963822,0.7350655295990105,0.7873296519654864,0.7289751895997971,0.6709330238209165
2021-12-08,50471.19,-0.002330494560926045,0.7252948125236011,0.7880581455652456,0.727280253550608,0.6666274660574731
2021-12-09,47545.59,-0.05971363822672122,0.7819486017057278,0.7946694306762937,0.7282810805707793,0.6905454939638017
2021-12-10,47140.54,-0.008555687528783013,0.7507998813096118,0.6704424820046668,0.7173560758764892,0.6905968241081369
2021-12-11,49389.99,0.0466144194002914,0.6183665232227956,0.7171356910021734,0.7390720168121824,0.7196254396954282
2021-12-12,50053.9,0.013352652721007085,0.6248323770636889,0.6674733610360595,0.7435839817783704,0.7176578844083672
2021-12-13,46702.75,-0.06929737535263912,0.7783455795843265,0.723770062097317,0.7752368784839633,0.7463333515264117
2021-12-14,48343.28,0.034524176232671906,0.8434747719199498,0.7670989231190612,0.7854859259835136,0.7429229569903992
2021-12-15,48864.98,0.010733758816394861,0.8526166574758061,0.7716749783479654,0.7894886153439089,0.7445960758483496
2021-12-16,47632.38,-0.025548202428183887,0.7475348726135026,0.7751475503047749,0.7739017173502245,0.7228882552779209
2021-12-17,46131.2,-0.03202327139996514,0.7827497481331842,0.7522129000200638,0.6923188782151386,0.721556442957753
2021-12-18,46834.48,0.015130173120065147,0.6884618266107818,0.6340159215663992,0.690278476514827,0.7142056750536887
2021-12-19,46681.23,-0.0032775271061218484,0.6678524848930207,0.6323451625907389,0.6506968213818904,0.7135182537161577
2021-12-20,46914.16,0.00497739217481098,0.4444290339739722,0.6197617482772111,0.6489461933862465,0.7039016397681467
2021-12-21,48889.88,0.041250873237454126,0.477078184210736,0.663208181386736,0.6825363000752172,0.7173305628790783
2021-12-22,48588.16,-0.0061905422711137255,0.4730160103986407,0.6634830643721144,0.6807571394240635,0.7173178553299785
2021-12-23,50838.81,0.04528015945422746,0.5216899445465933,0.6257522046243248,0.7151826287553933,0.728712327584029
2021-12-24,50820.0,-0.0003700613889668522,0.4064922406701951,0.6222388948230199,0.6846026267482842,0.6506286262890291
2021-12-25,50399.66,-0.008305548869195585,0.43607728247426264,0.5819075228231356,0.5786731066498133,0.6464740353272607
2021-12-26,50775.49,0.007429328815574095,0.42215935212165234,0.5792845299183625,0.5790591576272348,0.6219409219650766
2021-12-27,50701.44,-0.0014594452777345129,0.4311458024161854,0.43321769151664524,0.5726929877963195,0.6201443300202671
2021-12-28,47543.74,-0.06430418312979821,0.6160538929520964,0.532248045388937,0.6324240859888531,0.6558807923682787
2021-12-29,46464.66,-0.02295810578396181,0.6314067455459812,0.5388149475543109,0.637875058727094,0.6572745250337365
2021-12-30,47120.87,0.01402397902343454,0.5031353400178222,0.5313864959941665,0.5926843330501044,0.6614772079281034
2021-12-31,46216.93,-0.019369821492674983,0.4977393061720821,0.5141401123313095,0.5970893997912702,0.6409789612429064
2022-01-01,47722.65,0.03205994678177879,0.5987709152568716,0.5348554280914718,0.5787345549378057,0.5774556619340189
2022-01-02,47286.18,-0.009188052743592882,0.5849282806617133,0.5371352667519597,0.5757026320181606,0.5777245814600077
2022-01-03,46446.1,-0.01792557472959721,0.5820881335105336,0.544950833038193,0.5024384766377885,0.5742908696324327
2022-01-04,45832.01,-0.013309745191831738,0.39134908416087816,0.49598804192800494,0.4811218974624287,0.5750396709715879
